"","MSZoning","Neighborhood","HouseStyle","OverallQual","YearBuilt","ExterQual","Foundation","BsmtQual","X1stFlrSF","X2ndFlrSF","GrLivArea","FullBath","TotRmsAbvGrd","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition"
"1149","RM","OldTown","1.5Fin","7",1926,"TA","PConc","TA",572,539,1111,1,5,"Unf",1,288,"TA","TA","Y","WD","Normal"
"1150","RM","OldTown","2Story","7",1920,"TA","PConc","TA",832,650,1482,1,7,"Unf",2,324,"TA","TA","Y","WD","Normal"
"1151","RL","NAmes","1Story","6",1950,"TA","CBlock","TA",932,0,932,1,4,"Unf",1,306,"TA","TA","Y","WD","Normal"
"1152","RL","Edwards","1Story","5",1959,"TA","CBlock","TA",1466,0,1466,1,6,"Fin",2,528,"TA","TA","Y","WD","Normal"
"1153","RL","Crawfor","1Story","6",1956,"TA","PConc","TA",1811,0,1811,1,6,"Fin",2,470,"TA","TA","Y","WD","Abnorml"
"1154","RM","IDOTRR","1Story","6",1930,"Gd","BrkTil","TA",816,0,816,1,5,"Unf",1,432,"TA","TA","Y","WD","Normal"
"1155","RL","NAmes","2Story","7",1965,"TA","CBlock","TA",902,918,1820,1,8,"Unf",2,492,"TA","TA","Y","WD","Normal"
"1156","RL","Veenker","1Story","5",1976,"Gd","CBlock","Gd",1437,0,1437,2,6,"RFn",2,528,"TA","TA","Y","WD","Normal"
"1157","RL","NAmes","SLvl","5",1965,"TA","PConc","TA",1265,0,1265,2,6,"RFn",2,502,"TA","TA","Y","WD","Normal"
"1158","RL","NridgHt","1Story","7",2007,"Gd","PConc","Gd",1314,0,1314,2,6,"RFn",2,626,"TA","TA","Y","WD","Normal"
"1159","RL","Somerst","1Story","8",2007,"Gd","PConc","Gd",1580,0,1580,2,7,"RFn",3,830,"TA","TA","Y","ConLD","Partial"
"1160","RL","NWAmes","2Story","6",1974,"Gd","CBlock","TA",943,933,1876,2,8,"RFn",2,540,"Gd","TA","Y","WD","Normal"
"1161","RL","NPkVill","2Story","6",1978,"TA","CBlock","Gd",855,601,1456,2,7,"Unf",2,440,"TA","TA","Y","WD","Normal"
"1162","RL","Crawfor","1Story","6",1954,"Gd","CBlock","TA",1640,0,1640,1,7,"Unf",2,924,"TA","TA","Y","WD","Normal"
"1163","RL","Sawyer","1Story","5",1968,"TA","CBlock","Gd",894,0,894,1,5,"Fin",2,450,"TA","TA","Y","WD","Normal"
"1164","RL","Sawyer","SFoyer","4",1969,"TA","CBlock","Gd",1258,0,1258,0,6,"Unf",2,400,"Fa","TA","Y","WD","Alloca"
"1165","RL","Veenker","SLvl","5",1978,"TA","PConc","Gd",1432,0,1432,1,5,"Unf",2,588,"TA","TA","Y","WD","Normal"
"1166","RL","NridgHt","1Story","7",2009,"Gd","PConc","Gd",1502,0,1502,2,7,"RFn",2,644,"TA","TA","Y","New","Partial"
"1167","RL","CollgCr","1Story","8",2008,"Gd","PConc","Gd",1694,0,1694,2,7,"RFn",3,776,"TA","TA","Y","WD","Normal"
"1168","RL","Gilbert","2Story","6",2000,"TA","PConc","Gd",959,712,1671,2,7,"Fin",2,472,"TA","TA","Y","WD","Normal"
"1169","RL","Edwards","2Story","6",1935,"TA","CBlock","TA",1236,872,2108,2,7,"Unf",2,540,"TA","TA","Y","WD","Normal"
"1170","RL","NoRidge","2Story","10",1995,"Gd","PConc","Ex",1831,1796,3627,3,10,"Fin",3,807,"TA","TA","Y","WD","Normal"
"1171","RL","Mitchel","SLvl","6",1977,"TA","CBlock","TA",1118,0,1118,1,6,"Fin",1,358,"TA","TA","Y","WD","Normal"
"1172","RL","NAmes","1Story","6",1958,"TA","CBlock","TA",1261,0,1261,1,6,"RFn",2,433,"TA","TA","Y","WD","Normal"
"1173","FV","Somerst","2Story","7",2006,"Gd","PConc","Gd",625,625,1250,2,5,"Fin",2,625,"TA","TA","Y","WD","Normal"
"1174","RL","ClearCr","1.5Fin","5",1946,"TA","CBlock","TA",1636,971,3086,3,12,"None",0,0,"None","None","Y","WD","Normal"
"1175","RL","Crawfor","2Story","6",1932,"TA","BrkTil","Gd",1170,1175,2345,2,9,"Unf",2,360,"TA","TA","Y","WD","Normal"
"1176","RL","NoRidge","1.5Fin","8",1992,"Gd","PConc","Gd",2129,743,2872,2,9,"Fin",2,541,"TA","TA","Y","WD","Normal"
"1177","RL","Mitchel","1Story","5",1984,"TA","CBlock","TA",923,0,923,1,5,"Unf",1,264,"TA","TA","Y","WD","Normal"
"1178","RM","OldTown","1.5Fin","6",1926,"TA","CBlock","TA",818,406,1224,1,5,"Unf",1,210,"TA","TA","None","WD","Normal"
"1179","RL","Crawfor","1.5Fin","5",1921,"TA","BrkTil","TA",820,523,1343,1,7,"Unf",1,186,"Fa","TA","Y","WD","Normal"
"1180","RL","Edwards","1Story","5",1954,"TA","Slab","None",1124,0,1124,1,5,"None",0,0,"None","None","None","WD","Normal"
"1181","RL","Timber","2Story","7",1990,"TA","Wood","Gd",1298,1216,2514,2,8,"Fin",2,693,"TA","TA","Y","WD","Normal"
"1182","RM","Crawfor","1Story","8",2008,"Ex","PConc","Ex",1652,0,1652,2,5,"Fin",2,482,"TA","TA","Y","New","Partial"
"1183","RL","NoRidge","2Story","10",1996,"Gd","PConc","Ex",2411,2065,4476,3,10,"Fin",3,813,"TA","TA","Y","WD","Abnorml"
"1184","RL","OldTown","1Story","5",1920,"TA","BrkTil","TA",1130,0,1130,1,5,"Unf",2,720,"TA","TA","Y","WD","Normal"
"1185","RL","Timber","1Story","5",1963,"TA","CBlock","TA",1572,0,1572,1,5,"RFn",3,995,"TA","TA","Y","WD","Normal"
"1186","RL","Edwards","1.5Fin","5",1924,"TA","BrkTil","TA",949,272,1221,1,7,"Unf",1,392,"TA","TA","Y","WD","Normal"
"1187","RL","OldTown","2Story","3",1900,"TA","CBlock","Fa",1014,685,1699,2,7,"Unf",2,420,"Fa","Fa","Y","WD","Abnorml"
"1188","RL","NoRidge","1Story","8",1994,"Gd","PConc","Gd",1624,0,1624,2,5,"RFn",3,757,"TA","TA","Y","WD","Normal"
"1189","RL","CollgCr","2Story","7",2002,"Gd","PConc","Gd",831,829,1660,2,7,"RFn",2,493,"TA","TA","Y","WD","Normal"
"1190","RL","Gilbert","2Story","7",1999,"TA","PConc","TA",1028,776,1804,2,7,"Fin",2,442,"TA","TA","Y","WD","Normal"
"1191","RL","Mitchel","1Story","4",1961,"TA","CBlock","TA",1622,0,1622,1,7,"Fin",4,1356,"TA","TA","Y","WD","Normal"
"1192","FV","Somerst","2Story","8",1999,"Gd","PConc","Gd",764,677,1441,2,5,"Unf",2,492,"TA","TA","Y","WD","Normal"
"1193","RM","OldTown","1.5Fin","5",1925,"TA","PConc","TA",842,630,1472,1,6,"Unf",1,250,"TA","Fa","P","WD","Normal"
"1194","RM","Mitchel","1Story","6",1999,"TA","PConc","Ex",1224,0,1224,2,5,"Fin",2,402,"TA","TA","Y","WD","Normal"
"1195","RL","Sawyer","2Story","6",1969,"TA","CBlock","TA",663,689,1352,1,7,"Fin",1,299,"TA","TA","Y","WD","Normal"
"1196","RL","Gilbert","2Story","6",2005,"TA","PConc","Gd",728,728,1456,2,8,"Fin",2,400,"TA","TA","Y","WD","Normal"
"1197","RL","Gilbert","2Story","7",2006,"Gd","PConc","Gd",879,984,1863,2,9,"Fin",3,660,"TA","TA","Y","New","Partial"
"1198","RM","OldTown","2.5Unf","7",1916,"TA","BrkTil","TA",815,875,1690,1,7,"Unf",1,225,"TA","TA","Y","ConLw","Normal"
"1199","RL","CollgCr","1Story","7",2001,"Gd","PConc","Gd",1212,0,1212,2,6,"RFn",2,573,"TA","TA","Y","WD","Normal"
"1200","RL","Sawyer","1Story","4",1963,"TA","CBlock","TA",1382,0,1382,1,6,"Unf",2,459,"TA","TA","Y","WD","Normal"
"1201","RL","NAmes","1Story","4",1970,"TA","CBlock","TA",864,0,864,1,5,"Unf",1,280,"TA","TA","Y","Oth","Abnorml"
"1202","RL","CollgCr","2Story","7",1998,"TA","PConc","Gd",866,913,1779,2,6,"RFn",2,546,"TA","TA","Y","WD","Normal"
"1203","RM","BrkSide","1.5Fin","5",1925,"TA","BrkTil","TA",884,464,1348,1,5,"Unf",1,216,"TA","TA","None","WD","Normal"
"1204","RL","CollgCr","1Story","7",2000,"Gd","PConc","Gd",1630,0,1630,2,6,"Unf",2,451,"TA","TA","Y","WD","Normal"
"1205","RL","NWAmes","1Story","5",1975,"TA","CBlock","Gd",1074,0,1074,1,6,"RFn",2,495,"TA","TA","Y","WD","Normal"
"1206","RL","SawyerW","1Story","7",1990,"Gd","CBlock","Gd",2196,0,2196,2,7,"RFn",3,701,"TA","TA","Y","WD","Normal"
"1207","RH","SawyerW","1Story","4",1966,"TA","CBlock","TA",1056,0,1056,1,5,"Unf",1,384,"TA","TA","Y","WD","Normal"
"1208","RL","CollgCr","1Story","6",2003,"Gd","PConc","Gd",1700,0,1700,2,7,"RFn",2,544,"TA","TA","Y","WD","Normal"
"1209","RL","NAmes","1Story","5",1962,"TA","CBlock","TA",1283,0,1283,1,6,"Unf",2,506,"TA","TA","Y","WD","Normal"
"1210","RL","Somerst","1Story","8",2006,"Gd","PConc","Ex",1660,0,1660,2,8,"RFn",2,500,"TA","TA","Y","New","Partial"
"1211","RL","SawyerW","2Story","6",1992,"Gd","PConc","Gd",1055,790,1845,2,8,"RFn",2,462,"TA","TA","Y","WD","Normal"
"1212","RL","Gilbert","1.5Fin","8",1988,"Gd","Wood","Gd",1080,672,1752,2,8,"RFn",2,492,"TA","TA","Y","WD","Normal"
"1213","RL","Edwards","1Story","4",1941,"TA","CBlock","TA",672,0,672,1,4,"Unf",1,234,"TA","TA","None","WD","Normal"
"1214","RL","Sawyer","SLvl","4",1965,"TA","CBlock","TA",960,0,960,0,3,"Unf",1,364,"TA","TA","Y","WD","Normal"
"1215","RL","NAmes","SFoyer","5",1962,"TA","CBlock","TA",999,0,999,1,6,"Unf",1,300,"TA","TA","Y","WD","Normal"
"1216","RL","Sawyer","1Story","5",1966,"TA","CBlock","TA",894,0,894,1,5,"RFn",1,384,"TA","TA","Y","WD","Normal"
"1217","RM","Sawyer","1.5Fin","6",1978,"TA","Slab","None",1318,584,1902,2,8,"Unf",2,539,"TA","TA","Y","WD","Normal"
"1218","FV","Somerst","1Story","8",2009,"Gd","PConc","Gd",1314,0,1314,2,6,"RFn",2,552,"TA","TA","Y","New","Partial"
"1219","RM","BrkSide","1.5Fin","4",1947,"TA","Slab","None",672,240,912,1,3,"None",0,0,"None","None","None","WD","Normal"
"1220","RM","BrDale","2Story","6",1971,"TA","CBlock","TA",672,546,1218,1,7,"None",0,0,"None","None","None","WD","Abnorml"
"1221","RL","NAmes","1Story","5",1964,"TA","CBlock","TA",912,0,912,1,5,"Unf",1,288,"TA","TA","Y","WD","Abnorml"
"1222","RL","Sawyer","1Story","5",1968,"TA","CBlock","TA",1211,0,1211,1,5,"Unf",1,322,"TA","TA","Y","WD","Normal"
"1223","RL","NAmes","1.5Fin","6",1949,"TA","CBlock","TA",1168,678,1846,2,7,"Unf",1,315,"TA","TA","Y","WD","Normal"
"1224","RL","NAmes","1Story","5",1951,"TA","CBlock","TA",2136,0,2136,2,7,"Unf",2,528,"TA","TA","Y","WD","Normal"
"1225","RL","Gilbert","2Story","7",2004,"Gd","PConc","Gd",788,702,1490,2,8,"Fin",2,388,"TA","TA","Y","WD","Normal"
"1226","RL","NAmes","SLvl","6",1958,"TA","CBlock","TA",1138,0,1138,1,6,"RFn",1,264,"TA","TA","Y","WD","Normal"
"1227","RL","Somerst","2Story","6",2007,"Gd","PConc","Gd",894,1039,1933,2,9,"Fin",3,668,"TA","TA","Y","WD","Normal"
"1228","RL","NAmes","1Story","5",1965,"TA","CBlock","TA",912,0,912,1,5,"Unf",2,576,"TA","TA","Y","WD","Normal"
"1229","RL","NridgHt","1Story","9",2008,"Ex","PConc","Ex",1702,0,1702,1,7,"Fin",3,1052,"TA","TA","Y","New","Partial"
"1230","RL","NAmes","SLvl","5",1960,"TA","CBlock","TA",1507,0,1507,2,7,"Unf",1,404,"TA","TA","Y","WD","Normal"
"1231","RL","Sawyer","1.5Fin","5",1977,"TA","CBlock","Gd",1361,1259,2620,2,12,"RFn",2,600,"TA","TA","None","WD","Normal"
"1232","RL","NAmes","SLvl","5",1962,"TA","CBlock","TA",1190,0,1190,1,6,"Unf",2,540,"TA","TA","Y","WD","Normal"
"1233","RL","NAmes","1Story","4",1962,"TA","Slab","None",1224,0,1224,2,6,"Unf",2,462,"TA","TA","Y","WD","Normal"
"1234","RL","NAmes","1Story","5",1959,"TA","CBlock","TA",1188,0,1188,1,6,"RFn",2,531,"TA","TA","Y","COD","Abnorml"
"1235","RH","SWISU","2Story","5",1911,"TA","PConc","TA",1024,940,1964,1,7,"None",0,0,"None","None","None","WD","Abnorml"
"1236","RL","Crawfor","2Story","5",1914,"TA","BrkTil","Gd",892,892,1784,1,9,"Unf",1,180,"Fa","Fa","None","WD","Normal"
"1237","RL","NridgHt","2Story","7",2003,"Gd","PConc","Gd",764,862,1626,2,6,"RFn",2,474,"TA","TA","Y","WD","Normal"
"1238","RL","CollgCr","2Story","7",2004,"Gd","PConc","Gd",847,1101,1948,2,8,"Fin",2,434,"TA","TA","Y","WD","Normal"
"1239","RL","SawyerW","1Story","6",2005,"Gd","PConc","Gd",1141,0,1141,1,6,"Unf",2,484,"TA","TA","Y","WD","Abnorml"
"1240","RL","Timber","1Story","8",2006,"Gd","PConc","Gd",1484,0,1484,2,6,"RFn",2,472,"TA","TA","Y","WD","Normal"
"1241","RL","CollgCr","2Story","7",2003,"Gd","PConc","Gd",884,884,1768,2,8,"RFn",2,543,"TA","TA","Y","WD","Normal"
"1242","RL","Somerst","1Story","7",2007,"Gd","PConc","Gd",1689,0,1689,2,7,"RFn",3,954,"TA","TA","Y","New","Partial"
"1243","RL","NWAmes","SFoyer","7",1974,"TA","CBlock","Gd",1173,0,1173,2,6,"RFn",2,528,"TA","TA","Y","WD","Family"
"1244","RL","NridgHt","1Story","10",2006,"Ex","PConc","Ex",2076,0,2076,2,7,"Fin",3,850,"TA","TA","Y","New","Partial"
"1245","RL","Crawfor","2Story","8",1929,"TA","PConc","Gd",792,725,1517,1,7,"Unf",2,400,"TA","TA","Y","WD","Normal"
"1246","RL","NWAmes","SLvl","6",1984,"TA","CBlock","Gd",1140,728,1868,3,7,"Fin",2,477,"TA","TA","Y","WD","Abnorml"
"1247","FV","Somerst","2Story","7",2005,"Gd","PConc","Gd",756,797,1553,2,6,"RFn",2,615,"TA","TA","Y","New","Partial"
"1248","RL","Mitchel","SLvl","6",1976,"TA","CBlock","TA",1034,0,1034,1,6,"Unf",3,888,"TA","TA","Y","WD","Normal"
"1249","RM","OldTown","2.5Unf","6",1917,"TA","BrkTil","Gd",1134,924,2058,1,8,"Unf",2,396,"Fa","Fa","P","WD","Normal"
"1250","RL","NAmes","1Story","5",1950,"TA","CBlock","TA",988,0,988,1,6,"Unf",1,276,"TA","TA","Y","WD","Normal"
"1251","RL","NAmes","1Story","7",1968,"Gd","CBlock","TA",2110,0,2110,2,8,"Fin",2,522,"TA","TA","Y","WD","Normal"
"1252","RL","NridgHt","1Story","7",2003,"Gd","PConc","Gd",1405,0,1405,2,6,"RFn",2,478,"TA","TA","Y","WD","Normal"
"1253","RL","Mitchel","1Story","5",1968,"TA","CBlock","TA",874,0,874,1,5,"RFn",1,288,"TA","TA","Y","WD","Normal"
"1254","RL","Veenker","2Story","7",1974,"Gd","CBlock","TA",1516,651,2167,2,9,"RFn",2,518,"TA","TA","Y","WD","Normal"
"1255","RL","Edwards","2Story","7",2003,"Gd","PConc","Gd",760,896,1656,2,7,"Fin",2,397,"TA","TA","Y","WD","Normal"
"1256","RM","BrkSide","1.5Fin","6",1931,"TA","BrkTil","TA",959,408,1367,1,6,"Unf",1,560,"TA","TA","Y","WD","Normal"
"1257","RL","NoRidge","1Story","8",1994,"Gd","PConc","Gd",1987,0,1987,2,7,"Fin",2,691,"TA","TA","Y","WD","Normal"
"1258","RL","Edwards","1Story","5",1922,"TA","PConc","Fa",864,0,864,1,4,"None",0,0,"None","None","Y","WD","Normal"
"1259","RL","Gilbert","SLvl","7",2005,"Gd","PConc","Gd",1166,0,1166,2,5,"Fin",2,400,"TA","TA","Y","WD","Normal"
"1260","RL","NAmes","1Story","6",1969,"TA","CBlock","Gd",1054,0,1054,1,6,"Unf",2,460,"TA","TA","Y","WD","Normal"
"1261","RL","Gilbert","2Story","6",1999,"TA","PConc","Gd",892,783,1675,2,7,"Fin",2,502,"TA","TA","Y","WD","Normal"
"1262","RL","NAmes","1Story","5",1956,"TA","CBlock","TA",1050,0,1050,1,5,"Unf",1,338,"TA","TA","Y","WD","Normal"
"1263","RL","ClearCr","1.5Fin","4",1957,"TA","CBlock","TA",1104,684,1788,1,8,"Unf",1,304,"TA","TA","Y","WD","Normal"
"1264","RL","BrkSide","2Story","6",1919,"TA","PConc","TA",1060,764,1824,1,8,"Unf",2,520,"TA","TA","None","WD","Normal"
"1265","RH","NAmes","1Story","6",1998,"Gd","PConc","Gd",1337,0,1337,2,5,"Fin",2,511,"TA","TA","Y","COD","Abnorml"
"1266","FV","Somerst","2Story","7",1999,"Gd","PConc","Gd",713,739,1452,2,6,"Unf",2,506,"TA","TA","Y","WD","Normal"
"1267","RM","OldTown","2.5Unf","7",1910,"Fa","CBlock","TA",964,925,1889,1,9,"Unf",1,308,"TA","TA","None","WD","Normal"
"1268","RL","Timber","1Story","9",2008,"Ex","PConc","Ex",2018,0,2018,2,10,"Fin",3,746,"TA","TA","Y","WD","Normal"
"1269","RL","Crawfor","1.5Fin","8",1935,"TA","CBlock","TA",1968,1479,3447,3,11,"Unf",3,1014,"TA","TA","Y","WD","Normal"
"1270","RL","NAmes","1.5Fin","5",1958,"TA","CBlock","TA",874,650,1524,1,7,"Unf",1,315,"TA","TA","Y","WD","Normal"
"1271","RL","ClearCr","1Story","7",1979,"Gd","PConc","Gd",1332,192,1524,0,4,"Fin",2,586,"TA","TA","Y","WD","Normal"
"1272","RL","NWAmes","1Story","6",1968,"TA","CBlock","TA",1489,0,1489,2,7,"RFn",2,462,"TA","TA","Y","WD","Normal"
"1273","RL","Sawyer","1Story","5",1965,"TA","CBlock","TA",935,0,935,1,5,"Unf",1,288,"TA","TA","Y","WD","Normal"
"1274","RL","Edwards","SLvl","6",1959,"TA","CBlock","TA",1357,0,1357,1,5,"RFn",1,312,"TA","TA","Y","WD","Normal"
"1275","RL","Crawfor","1.5Fin","5",1910,"TA","PConc","TA",661,589,1250,2,8,"Unf",2,552,"TA","TA","Y","WD","Normal"
"1276","RL","NAmes","2Story","5",1948,"TA","CBlock","TA",928,992,1920,2,10,"Unf",2,400,"TA","Fa","Y","WD","Normal"
"1277","RL","NWAmes","2Story","6",1972,"TA","CBlock","TA",735,660,1395,1,6,"Unf",2,497,"TA","TA","Y","WD","Normal"
"1278","RL","NWAmes","SLvl","6",1967,"TA","CBlock","Gd",1724,0,1724,1,7,"RFn",2,480,"TA","TA","Y","WD","Normal"
"1279","RL","CollgCr","2Story","8",2002,"Gd","PConc","Gd",1128,903,2031,2,7,"RFn",2,577,"TA","TA","Y","WD","Normal"
"1280","C (all)","IDOTRR","1.5Fin","4",1920,"TA","CBlock","TA",698,430,1128,1,6,"RFn",2,528,"TA","TA","Y","COD","Abnorml"
"1281","RL","CollgCr","1Story","7",2002,"Gd","PConc","Gd",1573,0,1573,2,6,"RFn",2,544,"TA","TA","Y","WD","Normal"
"1282","RL","Timber","1Story","7",1990,"TA","CBlock","Gd",1339,0,1339,2,6,"Fin",2,484,"Gd","Gd","Y","WD","Normal"
"1283","RL","CollgCr","1Story","5",1977,"TA","CBlock","Gd",1040,0,1040,2,5,"Unf",2,484,"TA","TA","Y","WD","Normal"
"1284","RL","Mitchel","2Story","6",1971,"TA","CBlock","TA",912,912,1824,2,8,"None",0,0,"None","None","Y","WD","Normal"
"1285","RL","SWISU","1.5Fin","6",1919,"TA","PConc","TA",1699,748,2447,2,10,"Unf",1,336,"TA","TA","Y","WD","Normal"
"1286","RM","BrkSide","1.5Fin","6",1939,"TA","CBlock","TA",825,587,1412,1,6,"Unf",1,280,"TA","TA","Y","WD","Normal"
"1287","RL","NWAmes","1Story","6",1963,"TA","CBlock","TA",1328,0,1328,1,6,"Unf",2,528,"TA","TA","Y","WD","Normal"
"1288","RL","ClearCr","1Story","5",1964,"TA","CBlock","TA",1582,0,1582,2,7,"Unf",2,390,"TA","TA","None","WD","Normal"
"1289","RL","StoneBr","1Story","8",2000,"Gd","PConc","Gd",1659,0,1659,2,5,"Fin",2,499,"TA","TA","Y","WD","Normal"
"1290","RL","NridgHt","2Story","8",2006,"Gd","PConc","Gd",1120,850,1970,2,8,"Fin",3,753,"TA","TA","Y","New","Partial"
"1291","RL","NAmes","SLvl","5",1964,"TA","PConc","TA",1152,0,1152,1,6,"RFn",2,484,"TA","TA","Y","WD","Normal"
"1292","RM","BrDale","2Story","5",1972,"TA","CBlock","TA",630,672,1302,2,6,"Unf",1,264,"TA","TA","Y","WD","Normal"
"1293","RM","OldTown","2Story","5",1892,"TA","Stone","TA",1378,994,2372,2,11,"RFn",1,432,"TA","TA","Y","WD","Normal"
"1294","RL","NWAmes","2Story","7",1976,"TA","PConc","Gd",832,832,1664,2,8,"RFn",2,528,"TA","TA","Y","WD","Normal"
"1295","RL","Edwards","1Story","5",1955,"TA","CBlock","TA",864,0,864,1,5,"Unf",2,572,"TA","TA","None","WD","Normal"
"1296","RL","NAmes","1Story","5",1968,"TA","CBlock","TA",1052,0,1052,1,5,"RFn",1,288,"TA","TA","Y","WD","Normal"
"1297","RL","NAmes","1Story","5",1963,"TA","CBlock","TA",1128,0,1128,2,6,"RFn",2,525,"TA","TA","Y","WD","Normal"
"1298","RM","Edwards","SFoyer","6",2005,"TA","PConc","Gd",1072,0,1072,2,5,"Fin",2,525,"TA","TA","Y","New","Partial"
"1299","RL","Edwards","2Story","10",2008,"Ex","PConc","Ex",4692,950,5642,2,12,"Fin",2,1418,"TA","TA","Y","New","Partial"
"1300","RL","NAmes","1Story","5",1959,"TA","CBlock","TA",1246,0,1246,1,6,"RFn",1,305,"TA","TA","Y","WD","Normal"
"1301","RL","Gilbert","2Story","7",1999,"Gd","PConc","Gd",1005,978,1983,2,9,"Fin",2,490,"TA","TA","Y","WD","Normal"
"1302","RL","Crawfor","2Story","6",1942,"TA","CBlock","TA",753,741,1494,1,7,"Unf",1,213,"TA","TA","P","WD","Normal"
"1303","RL","NoRidge","2Story","8",1994,"Gd","PConc","Gd",1203,1323,2526,2,8,"RFn",3,844,"TA","TA","Y","WD","Normal"
"1304","RL","Somerst","1Story","7",2005,"Gd","PConc","Gd",1616,0,1616,2,7,"RFn",3,834,"TA","TA","Y","WD","Normal"
"1305","RM","Edwards","2Story","7",2004,"Gd","PConc","Gd",976,732,1708,2,7,"Unf",2,380,"TA","TA","Y","WD","Normal"
"1306","RL","NridgHt","1Story","9",2006,"Gd","PConc","Ex",1652,0,1652,2,6,"Fin",2,840,"TA","TA","Y","WD","Normal"
"1307","RL","NridgHt","1Story","7",2005,"Gd","PConc","Gd",1368,0,1368,2,6,"RFn",2,474,"TA","TA","Y","New","Partial"
"1308","RL","CollgCr","1Story","5",1994,"TA","PConc","Gd",990,0,990,1,5,"Unf",2,480,"TA","TA","Y","WD","Normal"
"1309","RM","OldTown","1Story","5",1948,"TA","CBlock","TA",1122,0,1122,1,6,"Unf",2,528,"TA","TA","Y","WD","Normal"
"1310","RL","SawyerW","1Story","6",1991,"TA","CBlock","Gd",1294,0,1294,2,6,"RFn",2,496,"TA","TA","Y","WD","Normal"
"1311","RL","Crawfor","1Story","7",1959,"Gd","PConc","Gd",1902,0,1902,2,7,"Fin",2,567,"TA","TA","Y","WD","Normal"
"1312","RL","CollgCr","1Story","7",2005,"Gd","PConc","Gd",1274,0,1274,2,6,"RFn",2,508,"TA","TA","Y","New","Partial"
"1313","RL","NoRidge","2Story","8",1990,"Gd","PConc","Ex",1453,1357,2810,2,9,"RFn",2,750,"Gd","Gd","Y","WD","Normal"
"1314","RL","NoRidge","2Story","9",1999,"Gd","PConc","Gd",1422,1177,2599,2,10,"Fin",3,779,"TA","TA","Y","WD","Normal"
"1315","RL","Edwards","1Story","4",1954,"TA","CBlock","TA",948,0,948,1,5,"Unf",1,280,"TA","TA","Y","WD","Normal"
"1316","RL","NAmes","2Story","6",1969,"TA","CBlock","Fa",1092,1020,2112,2,9,"Unf",2,576,"TA","TA","Y","WD","Normal"
"1317","RL","CollgCr","1Story","8",2008,"Gd","PConc","Ex",1630,0,1630,2,8,"RFn",3,860,"TA","TA","Y","WD","Normal"
"1318","FV","Somerst","1Story","7",2006,"Gd","PConc","Ex",1352,0,1352,2,5,"RFn",2,466,"TA","TA","Y","New","Partial"
"1319","RL","CollgCr","1Story","8",2001,"Gd","PConc","Gd",1787,0,1787,2,7,"RFn",3,748,"TA","TA","Y","WD","Normal"
"1320","RL","Edwards","1Story","4",1954,"TA","PConc","TA",948,0,948,1,5,"Unf",1,248,"TA","TA","Y","WD","Normal"
"1321","RL","NAmes","1Story","6",1957,"TA","CBlock","TA",1478,0,1478,1,6,"RFn",2,442,"TA","TA","Y","WD","Normal"
"1322","RL","BrkSide","1Story","3",1949,"TA","CBlock","None",720,0,720,1,4,"Unf",1,287,"TA","Fa","Y","WD","Normal"
"1323","RL","NoRidge","2Story","7",1992,"Gd","PConc","Gd",1061,862,1923,2,8,"RFn",2,564,"TA","TA","Y","WD","Normal"
"1324","RL","BrkSide","1Story","4",1940,"Fa","CBlock","TA",708,0,708,1,5,"None",0,0,"None","None","Y","WD","Normal"
"1325","RL","Somerst","1Story","8",2006,"Gd","PConc","Ex",1795,0,1795,2,7,"RFn",3,895,"TA","TA","Y","New","Partial"
"1326","RM","IDOTRR","1Story","4",1922,"TA","BrkTil","TA",796,0,796,1,5,"None",0,0,"None","None","None","WD","Normal"
"1327","RH","Edwards","1Story","3",1931,"TA","BrkTil","TA",774,0,774,1,6,"None",0,0,"None","None","Y","WD","Normal"
"1328","RL","Mitchel","1Story","5",1982,"Gd","CBlock","TA",816,0,816,1,5,"Unf",1,264,"TA","TA","Y","WD","Normal"
"1329","RM","OldTown","1.5Fin","6",1920,"Gd","BrkTil","Gd",1584,1208,2792,2,8,"Unf",2,520,"Fa","TA","Y","WD","Normal"
"1330","RL","Gilbert","2Story","7",1998,"TA","PConc","Gd",955,677,1632,2,8,"Fin",2,462,"TA","TA","Y","WD","Normal"
"1331","RL","Somerst","1Story","8",2006,"Gd","PConc","Gd",1588,0,1588,2,7,"RFn",3,825,"TA","TA","Y","WD","Normal"
"1332","RL","CollgCr","SLvl","5",1976,"TA","CBlock","TA",954,0,954,1,6,"Unf",2,576,"TA","TA","Y","WD","Normal"
"1333","RL","Edwards","1Story","4",1938,"TA","CBlock","TA",816,0,816,1,3,"Unf",1,288,"Fa","Fa","Y","WD","Normal"
"1334","RM","IDOTRR","1.5Fin","5",1938,"TA","CBlock","TA",803,557,1360,1,6,"Unf",1,297,"TA","TA","Y","WD","Normal"
"1335","RM","BrDale","2Story","5",1970,"TA","CBlock","TA",765,600,1365,1,7,"Unf",2,440,"TA","TA","Y","WD","Normal"
"1336","RL","NWAmes","1Story","6",1977,"TA","CBlock","Gd",1334,0,1334,2,6,"RFn",2,630,"TA","TA","Y","WD","Normal"
"1337","RL","NWAmes","1Story","5",1973,"TA","CBlock","TA",1656,0,1656,2,8,"Unf",2,506,"TA","TA","Y","WD","Normal"
